"Id
===
Id
===
int-c","Ãû³Æ
===
Name
===
string-c","ÃèÊö
===
Desc
===
string-c","Í¼±ê
===
Icon
===
string-c","²»ÏÔÊ¾BUFF:-1;Buff:0;Debuff:1
===
BuffShowType
===
int-c","ÌØÐ§
===
Effect
===
int-c","ÓÑºÃ¶ÈÀàÐÍ
===
FriendType
===
int-c","»¥³âÀàÐÍ
===
Conflict
===
int-c","ÓÅÏÈ¼¶
===
Priority
===
int-c","·ÖÀà
===
LogicClass
===
int-c","³ÖÐøÊ±¼ä£¨Ãë£©
===
LastTime
===
float-c","Ð§¹û½Å±¾
===
ImpactScript
===
string-c","Ð§¹û²ÎÊý0
===
ParamValues0
===
string-c","Ð§¹û²ÎÊý1
===
ParamValues1
===
string-c","Ð§¹û²ÎÊý2
===
ParamValues2
===
string-c","Ð§¹û²ÎÊý3
===
ParamValues3
===
string-c","Ð§¹û²ÎÊý4
===
ParamValues4
===
string-c","Ð§¹û²ÎÊý5
===
ParamValues5
===
string-c","Ð§¹û²ÎÊý6
===
ParamValues6
===
string-c","Ð§¹û²ÎÊý7
===
ParamValues7
===
string-c","Ð§¹û²ÎÊý8
===
ParamValues8
===
string-c","Ð§¹û²ÎÊý9
===
ParamValues9
===
string-c"
38301001,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.35,0,-1,-1,-1,-1,-1,-1
38301002,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.35,0,-1,-1,-1,-1,-1,-1
38301003,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.35,0,-1,-1,-1,-1,-1,-1
38302000,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.5,0,-1,-1,-1,-1,-1,-1
38302001,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.5,0,-1,-1,-1,-1,-1,-1
38302002,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.5,0,-1,-1,-1,-1,-1,-1
38302003,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.5,0,-1,-1,-1,-1,-1,-1
38303000,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.8,0,-1,-1,-1,-1,-1,-1
38303001,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.8,0,-1,-1,-1,-1,-1,-1
38303002,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.8,0,-1,-1,-1,-1,-1,-1
38303003,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.8,0,-1,-1,-1,-1,-1,-1
38304000,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1.25,0,-1,-1,-1,-1,-1,-1
38304001,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1.25,0,-1,-1,-1,-1,-1,-1
38304002,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1.25,0,-1,-1,-1,-1,-1,-1
38304003,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1.25,-1,-1,-1,-1,-1,-1,-1
38400010,¸´»î,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,0.5,0,0,-1,-1,-1,-1,-1,-1,-1
38401010,¸´»î,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,0.6,0,0,-1,-1,-1,-1,-1,-1,-1
38402010,¸´»î,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,0.7,0,0,-1,-1,-1,-1,-1,-1,-1
38403010,¸´»î,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,0.9,0,0,-1,-1,-1,-1,-1,-1,-1
38404010,¸´»î,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,1,0,0,-1,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-Â³°à,,,,,,,,,,,,,,,,,,,,,
39000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.4,0.2,0,-1,-1,-1,-1,-1,-1
39001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.4,0.35,0,-1,-1,-1,-1,-1,-1
39002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.4,0.5,0,-1,-1,-1,-1,-1,-1
39003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.4,0.8,0,-1,-1,-1,-1,-1,-1
39004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.4,1.25,0,-1,-1,-1,-1,-1,-1
39200000,±¬ÁÑ»ú¼×,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Summon,1007,PetLuBan_JN1,10,1,0,-1,100,-1,-1,-1
39201000,±¬ÁÑ»ú¼×,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Summon,1008,PetLuBan_JN2,10,1,0,-1,100,-1,-1,-1
39202000,±¬ÁÑ»ú¼×,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Summon,1009,PetLuBan_JN3,10,1,0,-1,100,-1,-1,-1
39203000,±¬ÁÑ»ú¼×,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Summon,1010,PetLuBan_JN4,10,1,0,-1,100,-1,-1,-1
39204000,±¬ÁÑ»ú¼×,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Summon,1011,PetLuBan_JN5,10,1,0,-1,100,-1,-1,-1
39300000,È¼ÉÕµ¯,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,2.19,0,-1,-1,-1,-1,-1,-1
39300001,È¼ÉÕµ¯-³ÖÐø,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,-0.2,0,-1,-1,-1,-1,-1,-1
39301000,È¼ÉÕµ¯,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,2.59,0,-1,-1,-1,-1,-1,-1
39301001,È¼ÉÕµ¯-³ÖÐø,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,-0.1,0,-1,-1,-1,-1,-1,-1
39302000,È¼ÉÕµ¯,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,2.99,0,-1,-1,-1,-1,-1,-1
39302001,È¼ÉÕµ¯-³ÖÐø,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0,0,-1,-1,-1,-1,-1,-1
39303000,È¼ÉÕµ¯,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,3.79,0,-1,-1,-1,-1,-1,-1
39303001,È¼ÉÕµ¯-³ÖÐø,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0.2,0,-1,-1,-1,-1,-1,-1
39304000,È¼ÉÕµ¯,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,4.99,0,-1,-1,-1,-1,-1,-1
39304001,È¼ÉÕµ¯-³ÖÐø,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0.5,0,-1,-1,-1,-1,-1,-1
39400000,È¼ÉÕ»úÇ¹,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,1,3.2,0,-1,-1,-1,-1,-1,-1
39401000,È¼ÉÕ»úÇ¹,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,1,3.73,0,-1,-1,-1,-1,-1,-1
39402000,È¼ÉÕ»úÇ¹,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,1,4.25,0,-1,-1,-1,-1,-1,-1
39403000,È¼ÉÕ»úÇ¹,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,1,5.3,0,-1,-1,-1,-1,-1,-1
39404000,È¼ÉÕ»úÇ¹,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,1,6.88,0,-1,-1,-1,-1,-1,-1
39500000,»ú¼×¼¼ÄÜ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.4,0.6,35,0,-1,-1,-1,-1,-1,-1
39501000,»ú¼×¼¼ÄÜ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.4,0.6,39.5,0,-1,-1,-1,-1,-1,-1
39502000,»ú¼×¼¼ÄÜ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.4,0.6,44,0,-1,-1,-1,-1,-1,-1
39503000,»ú¼×¼¼ÄÜ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.4,0.6,53,0,-1,-1,-1,-1,-1,-1
39504000,»ú¼×¼¼ÄÜ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.4,0.6,66.5,0,-1,-1,-1,-1,-1,-1
39505000,»ú¼××ÔÉ±,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_ModifyHP,-1,-1,-100,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-µÒÈÊ½Ü,,,,,,,,,,,,,,,,,,,,,
40000000,ÆÕÍ¨¹¥»÷Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,0.2,0,-1,-1,-1,-1,-1,-1
40001000,ÆÕÍ¨¹¥»÷Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,0.35,0,-1,-1,-1,-1,-1,-1
40002000,ÆÕÍ¨¹¥»÷Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,0.5,0,-1,-1,-1,-1,-1,-1
40003000,ÆÕÍ¨¹¥»÷Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,0.8,0,-1,-1,-1,-1,-1,-1
40004000,ÆÕÍ¨¹¥»÷Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.25,0,-1,-1,-1,-1,-1,-1
40200000,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200001,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200002,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200003,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200004,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200005,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40200006,¸îÁÑLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,4.49,0,-1,-1,-1,-1,-1,-1
40201000,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201001,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201002,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201003,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201004,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201005,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40201006,¸îÁÑLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.17,0,-1,-1,-1,-1,-1,-1
40202000,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202001,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202002,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202003,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202004,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202005,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40202006,¸îÁÑLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,5.86,0,-1,-1,-1,-1,-1,-1
40203000,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203001,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203002,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203003,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203004,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203005,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40203006,¸îÁÑLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,7.23,0,-1,-1,-1,-1,-1,-1
40204000,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204001,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204002,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204003,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204004,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204005,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40204006,¸îÁÑLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.29,0,-1,-1,-1,-1,-1,-1
40300000,±©»÷¼Ó³ÉLv1,,,0,80014,0,-1,-1,-1,10,SkillImpactScript_ModifyValue,13,1.8,0,0,-1,-1,-1,-1,-1,-1
40301000,±©»÷¼Ó³ÉLv2,,,0,80014,0,-1,-1,-1,10,SkillImpactScript_ModifyValue,13,2,0,0,-1,-1,-1,-1,-1,-1
40302000,±©»÷¼Ó³ÉLv3,,,0,80014,0,-1,-1,-1,10,SkillImpactScript_ModifyValue,13,2.4,0,0,-1,-1,-1,-1,-1,-1
40303000,±©»÷¼Ó³ÉLv4,,,0,80014,0,-1,-1,-1,10,SkillImpactScript_ModifyValue,13,2.8,0,0,-1,-1,-1,-1,-1,-1
40304000,±©»÷¼Ó³ÉLv5,,,0,80014,0,-1,-1,-1,10,SkillImpactScript_ModifyValue,13,3.5,0,0,-1,-1,-1,-1,-1,-1
40400000,»ðÖù³åÌìLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.5,1.8,0,-1,-1,-1,-1,-1,-1
40401000,»ðÖù³åÌìLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.5,2.15,0,-1,-1,-1,-1,-1,-1
40402000,»ðÖù³åÌìLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.5,2.5,0,-1,-1,-1,-1,-1,-1
40403000,»ðÖù³åÌìLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.5,3.2,0,-1,-1,-1,-1,-1,-1
40404000,»ðÖù³åÌìLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.5,4.25,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-Á®ÆÄ,,,,,,,,,,,,,,,,,,,,,
41000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.27,0,-1,-1,-1,-1,-1,-1
41000001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.27,0,-1,-1,-1,-1,-1,-1
41000002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.27,0,-1,-1,-1,-1,-1,-1
41001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.18,0,-1,-1,-1,-1,-1,-1
41001001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.18,0,-1,-1,-1,-1,-1,-1
41001002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.18,0,-1,-1,-1,-1,-1,-1
41002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.09,0,-1,-1,-1,-1,-1,-1
41002001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.09,0,-1,-1,-1,-1,-1,-1
41002002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.09,0,-1,-1,-1,-1,-1,-1
41003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.09,0,-1,-1,-1,-1,-1,-1
41003001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.09,0,-1,-1,-1,-1,-1,-1
41003002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.09,0,-1,-1,-1,-1,-1,-1
41004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.37,0,-1,-1,-1,-1,-1,-1
41004001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.37,0,-1,-1,-1,-1,-1,-1
41004002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.37,0,-1,-1,-1,-1,-1,-1
41200000,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,8.6,0,-1,-1,-1,-1,-1,-1
41200001,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,8.6,0,-1,-1,-1,-1,-1,-1
41201000,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,9.8,0,-1,-1,-1,-1,-1,-1
41201001,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,9.8,0,-1,-1,-1,-1,-1,-1
41202000,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,11,0,-1,-1,-1,-1,-1,-1
41202001,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,11,0,-1,-1,-1,-1,-1,-1
41203000,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,13.4,0,-1,-1,-1,-1,-1,-1
41203001,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,13.4,0,-1,-1,-1,-1,-1,-1
41204000,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,17,0,-1,-1,-1,-1,-1,-1
41204001,ÍÁ±¬,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.5,17,0,-1,-1,-1,-1,-1,-1
41300000,É³»¯»¤¶ÜLv1,,,0,80088,0,41300000,0,41300000,10,SkillImpactScript_ModifyValue,8,0.3,0,-1,-1,-1,-1,-1,-1,-1
41300001,É³»¯»¤¶ÜLv1,,,0,-1,0,41300001,0,41300001,10,SkillImpactScript_ModifyValue,9,0.3,0,-1,-1,-1,-1,-1,-1,-1
41300002,É³»¯»¤¶ÜLv1,,,0,-1,0,41300002,0,41300002,10,SkillImpactScript_ModifyValue,10,0.3,0,-1,-1,-1,-1,-1,-1,-1
41300003,É³»¯»¤¶ÜLv1,,,0,-1,0,41300003,0,41300003,10,SkillImpactScript_ModifyValue,11,0.3,0,-1,-1,-1,-1,-1,-1,-1
41301000,É³»¯»¤¶ÜLv2,,,0,80088,0,41300000,1,41300000,10,SkillImpactScript_ModifyValue,8,0.4,0,-1,-1,-1,-1,-1,-1,-1
41301001,É³»¯»¤¶ÜLv2,,,0,-1,0,41300001,1,41300001,10,SkillImpactScript_ModifyValue,9,0.4,0,-1,-1,-1,-1,-1,-1,-1
41301002,É³»¯»¤¶ÜLv2,,,0,-1,0,41300002,1,41300002,10,SkillImpactScript_ModifyValue,10,0.4,0,-1,-1,-1,-1,-1,-1,-1
41301003,É³»¯»¤¶ÜLv2,,,0,-1,0,41300003,1,41300003,10,SkillImpactScript_ModifyValue,11,0.4,0,-1,-1,-1,-1,-1,-1,-1
41302000,É³»¯»¤¶ÜLv3,,,0,80088,0,41300000,2,41300000,10,SkillImpactScript_ModifyValue,8,0.5,0,-1,-1,-1,-1,-1,-1,-1
41302001,É³»¯»¤¶ÜLv3,,,0,-1,0,41300001,2,41300001,10,SkillImpactScript_ModifyValue,9,0.5,0,-1,-1,-1,-1,-1,-1,-1
41302002,É³»¯»¤¶ÜLv3,,,0,-1,0,41300002,2,41300002,10,SkillImpactScript_ModifyValue,10,0.5,0,-1,-1,-1,-1,-1,-1,-1
41302003,É³»¯»¤¶ÜLv3,,,0,-1,0,41300003,2,41300003,10,SkillImpactScript_ModifyValue,11,0.5,0,-1,-1,-1,-1,-1,-1,-1
41303000,É³»¯»¤¶ÜLv4,,,0,80088,0,41300000,3,41300000,10,SkillImpactScript_ModifyValue,8,0.6,0,-1,-1,-1,-1,-1,-1,-1
41303001,É³»¯»¤¶ÜLv4,,,0,-1,0,41300001,3,41300001,10,SkillImpactScript_ModifyValue,9,0.6,0,-1,-1,-1,-1,-1,-1,-1
41303002,É³»¯»¤¶ÜLv4,,,0,-1,0,41300002,3,41300002,10,SkillImpactScript_ModifyValue,10,0.6,0,-1,-1,-1,-1,-1,-1,-1
41303003,É³»¯»¤¶ÜLv4,,,0,-1,0,41300003,3,41300003,10,SkillImpactScript_ModifyValue,11,0.6,0,-1,-1,-1,-1,-1,-1,-1
41304000,É³»¯»¤¶ÜLv5,,,0,80088,0,41300000,4,41300000,10,SkillImpactScript_ModifyValue,8,0.7,0,-1,-1,-1,-1,-1,-1,-1
41304001,É³»¯»¤¶ÜLv5,,,0,-1,0,41300001,4,41300001,10,SkillImpactScript_ModifyValue,9,0.7,0,-1,-1,-1,-1,-1,-1,-1
41304002,É³»¯»¤¶ÜLv5,,,0,-1,0,41300002,4,41300002,10,SkillImpactScript_ModifyValue,10,0.7,0,-1,-1,-1,-1,-1,-1,-1
41304003,É³»¯»¤¶ÜLv5,,,0,-1,0,41300003,4,41300003,10,SkillImpactScript_ModifyValue,11,0.7,0,-1,-1,-1,-1,-1,-1,-1
41400000,±©Å­³¾ÍÁLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,1.8,0,-1,-1,-1,-1,-1,-1
41401000,±©Å­³¾ÍÁLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,2.15,0,-1,-1,-1,-1,-1,-1
41402000,±©Å­³¾ÍÁLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,2.5,0,-1,-1,-1,-1,-1,-1
41403000,±©Å­³¾ÍÁLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,3.2,0,-1,-1,-1,-1,-1,-1
41404000,±©Å­³¾ÍÁLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,4.25,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-ÕÔÔÆ,,,,,,,,,,,,,,,,,,,,,
42000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.38,0,-1,-1,-1,-1,-1,-1
42000001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.38,0,-1,-1,-1,-1,-1,-1
42000002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.38,0,-1,-1,-1,-1,-1,-1
42001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.3,0,-1,-1,-1,-1,-1,-1
42001001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.3,0,-1,-1,-1,-1,-1,-1
42001002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,-0.3,0,-1,-1,-1,-1,-1,-1
